gene_id	log2FC	pvalue
ENSG00000168229	0.1	1
ENSG00000168237	0.1	1
ENSG00000168246	0.1	1
ENSG00000168255	0.1	1
ENSG00000168256	0.1	1
ENSG00000168259	0.1	1
ENSG00000168263	0.1	1
ENSG00000168264	0.1	1
ENSG00000168267	0.1	1
ENSG00000168268	0.1	1
ENSG00000168269	0.1	1
ENSG00000168275	0.1	1
ENSG00000168280	0.1	1
ENSG00000168282	0.1	1
ENSG00000168283	0.1	1
ENSG00000168286	0.1	1
ENSG00000168288	0.1	1
ENSG00000168297	0.1	1
ENSG00000168300	0.1	1
ENSG00000168301	0.1	1
ENSG00000168306	0.1	1
ENSG00000168309	0.1	1
ENSG00000168310	0.1	1
ENSG00000168314	0.1	1
ENSG00000168329	0.1	1
ENSG00000168333	0.1	1
ENSG00000168348	0.1	1
ENSG00000168350	0.1	1
ENSG00000168356	0.1	1
ENSG00000168374	0.1	1
ENSG00000168384	0.1	1
ENSG00000168385	0.1	1
ENSG00000168389	0.1	1
ENSG00000168393	0.1	1
ENSG00000168394	0.1	1
ENSG00000168395	0.1	1
ENSG00000168397	0.1	1
ENSG00000168398	0.1	1
ENSG00000168411	0.1	1
ENSG00000168412	0.1	1
ENSG00000168418	0.1	1
ENSG00000168421	0.1	1
ENSG00000168427	0.1	1
ENSG00000168434	0.1	1
ENSG00000168438	0.1	1
ENSG00000168447	0.1	1
ENSG00000168452	0.1	1
ENSG00000168453	0.1	1
ENSG00000168454	0.1	1
ENSG00000168468	0.1	1
ENSG00000168476	0.1	1
ENSG00000168477	0.1	1
ENSG00000168481	0.1	1
ENSG00000168484	0.1	1
ENSG00000168487	0.1	1
ENSG00000168488	0.1	1
ENSG00000168490	0.1	1
ENSG00000168491	0.1	1
ENSG00000168495	0.1	1
ENSG00000168496	0.1	1
ENSG00000168497	0.1	1
ENSG00000168502	0.1	1
ENSG00000168505	0.1	1
ENSG00000168509	0.1	1
ENSG00000168515	0.1	1
ENSG00000168517	0.1	1
ENSG00000168528	0.1	1
ENSG00000168530	0.1	1
ENSG00000168538	0.1	1
ENSG00000168539	0.1	1
ENSG00000168542	0.1	1
ENSG00000168546	0.1	1
ENSG00000168556	0.1	1
ENSG00000168564	0.1	1
ENSG00000168566	0.1	1
ENSG00000168582	0.1	1
ENSG00000168589	0.1	1
ENSG00000168591	0.1	1
ENSG00000168594	0.1	1
ENSG00000168610	0.1	1
ENSG00000168612	0.1	1
ENSG00000168615	0.1	1
ENSG00000168619	0.1	1
ENSG00000168621	0.1	1
ENSG00000168631	0.1	1
ENSG00000168634	0.1	1
ENSG00000168646	0.1	1
ENSG00000168653	0.1	1
ENSG00000168658	0.1	1
ENSG00000168661	0.1	1
ENSG00000168671	0.1	1
ENSG00000168672	0.1	1
ENSG00000168675	0.1	1
ENSG00000168676	0.1	1
ENSG00000168685	0.1	1
ENSG00000168701	0.1	1
ENSG00000168702	0.1	1
ENSG00000168703	0.1	1
ENSG00000168710	0.1	1
ENSG00000168724	0.1	1
ENSG00000168734	0.1	1
ENSG00000168743	0.1	1
ENSG00000168748	0.1	1
ENSG00000168757	0.1	1
ENSG00000168758	0.1	1
ENSG00000168763	0.1	1
ENSG00000168765	0.1	1
ENSG00000168769	0.1	1
ENSG00000168772	0.1	1
ENSG00000168778	0.1	1
ENSG00000168779	0.1	1
ENSG00000168781	0.1	1
ENSG00000168785	0.1	1
ENSG00000168792	0.1	1
ENSG00000168795	0.1	1
ENSG00000168802	0.1	1
ENSG00000168803	0.1	1
ENSG00000168806	0.1	1
ENSG00000168807	0.1	1
ENSG00000168811	0.1	1
ENSG00000168818	0.1	1
ENSG00000168824	0.1	1
ENSG00000168826	0.1	1
ENSG00000168827	0.1	1
ENSG00000168828	0.1	1
ENSG00000168830	0.1	1
ENSG00000168843	0.1	1
ENSG00000168872	0.1	1
ENSG00000168874	0.1	1
ENSG00000168875	0.1	1
ENSG00000168876	0.1	1
ENSG00000168878	0.1	1
ENSG00000168883	0.1	1
ENSG00000168884	0.1	1
ENSG00000168887	0.1	1
ENSG00000168890	0.1	1
ENSG00000168894	0.1	1
ENSG00000168899	0.1	1
ENSG00000168903	0.1	1
ENSG00000168906	0.1	1
ENSG00000168907	0.1	1
ENSG00000168913	0.1	1
ENSG00000168917	0.1	1
ENSG00000168918	0.1	1
ENSG00000168924	0.1	1
ENSG00000168925	0.1	1
ENSG00000168928	0.1	1
ENSG00000168930	0.1	1
ENSG00000168936	0.1	1
ENSG00000168938	0.1	1
ENSG00000168939	0.1	1
ENSG00000168944	0.1	1
ENSG00000168952	0.1	1
ENSG00000168955	0.1	1
ENSG00000168958	0.1	1
ENSG00000168959	0.1	1
ENSG00000168961	0.1	1
ENSG00000168970	0.1	1
ENSG00000168993	0.1	1
ENSG00000168995	0.1	1
ENSG00000169006	0.1	1
ENSG00000169016	0.1	1
ENSG00000169018	0.1	1
ENSG00000169019	0.1	1
ENSG00000169020	0.1	1
ENSG00000169021	0.1	1
ENSG00000169026	0.1	1
ENSG00000169032	0.1	1
ENSG00000169035	0.1	1
ENSG00000169045	0.1	1
ENSG00000169047	0.1	1
ENSG00000169057	0.1	1
ENSG00000169059	0.1	1
ENSG00000169064	0.1	1
ENSG00000169067	0.1	1
ENSG00000169071	0.1	1
ENSG00000169085	0.1	1
ENSG00000169087	0.1	1
ENSG00000169100	0.1	1
ENSG00000169105	0.1	1
ENSG00000169118	0.1	1
ENSG00000169122	0.1	1
ENSG00000169131	0.1	1
ENSG00000169136	0.1	1
ENSG00000169139	0.1	1
ENSG00000169154	0.1	1
ENSG00000169155	0.1	1
ENSG00000169169	0.1	1
ENSG00000169180	0.1	1
ENSG00000169181	0.1	1
ENSG00000169184	0.1	1
ENSG00000169188	0.1	1
ENSG00000169189	0.1	1
ENSG00000169193	0.1	1
ENSG00000169194	0.1	1
ENSG00000169203	0.1	1
ENSG00000169208	0.1	1
ENSG00000169213	0.1	1
ENSG00000169214	0.1	1
ENSG00000169218	0.1	1
ENSG00000169220	0.1	1
ENSG00000169221	0.1	1
ENSG00000169223	0.1	1
ENSG00000169224	0.1	1
ENSG00000169228	0.1	1
ENSG00000169230	0.1	1
ENSG00000169231	0.1	1
ENSG00000169241	0.1	1
ENSG00000169242	0.1	1
ENSG00000169245	0.1	1
ENSG00000169246	0.1	1
ENSG00000169247	0.1	1
ENSG00000169248	0.1	1
ENSG00000169249	0.1	1
ENSG00000169251	0.1	1
ENSG00000169252	0.1	1
ENSG00000169255	0.1	1
ENSG00000169258	0.1	1
ENSG00000169260	0.1	1
ENSG00000169271	0.1	1
ENSG00000169282	0.1	1
ENSG00000169288	0.1	1
ENSG00000169291	0.1	1
ENSG00000169297	0.1	1
ENSG00000169299	0.1	1
ENSG00000169302	0.1	1
ENSG00000169306	0.1	1
ENSG00000169313	0.1	1
ENSG00000169314	0.1	1
ENSG00000169327	0.1	1
ENSG00000169330	0.1	1
ENSG00000169340	0.1	1
ENSG00000169344	0.1	1
ENSG00000169347	0.1	1
ENSG00000169359	0.1	1
ENSG00000169371	0.1	1
ENSG00000169372	0.1	1
ENSG00000169379	0.1	1
ENSG00000169385	0.1	1
ENSG00000169393	0.1	1
ENSG00000169397	0.1	1
ENSG00000169398	0.1	1
ENSG00000169403	0.1	1
ENSG00000169413	0.1	1
ENSG00000169418	0.1	1
ENSG00000169427	0.1	1
ENSG00000169429	0.1	1
ENSG00000169432	0.1	1
ENSG00000169435	0.1	1
ENSG00000169436	0.1	1
ENSG00000169439	0.1	1
ENSG00000169442	0.1	1
ENSG00000169446	0.1	1
ENSG00000169469	0.1	1
ENSG00000169474	0.1	1
ENSG00000169484	0.1	1
ENSG00000169488	0.1	1
ENSG00000169490	0.1	1
ENSG00000169495	0.1	1
ENSG00000169499	0.1	1
ENSG00000169504	0.1	1
ENSG00000169507	0.1	1
ENSG00000169508	0.1	1
ENSG00000169509	0.1	1
ENSG00000169515	0.1	1
ENSG00000169519	0.1	1
ENSG00000169548	0.1	1
ENSG00000169550	0.1	1
ENSG00000169551	0.1	1
ENSG00000169562	0.1	1
ENSG00000169567	0.1	1
ENSG00000169575	0.1	1
ENSG00000169583	0.1	1
ENSG00000169592	0.1	1
ENSG00000169594	0.1	1
ENSG00000169605	0.1	1
ENSG00000169609	0.1	1
ENSG00000169612	0.1	1
ENSG00000169618	0.1	1
ENSG00000169621	0.1	1
ENSG00000169629	0.1	1
ENSG00000169635	0.1	1
ENSG00000169641	0.1	1
ENSG00000169676	0.1	1
ENSG00000169679	0.1	1
ENSG00000169682	0.1	1
ENSG00000169683	0.1	1
ENSG00000169688	0.1	1
ENSG00000169689	0.1	1
ENSG00000169692	0.1	1
ENSG00000169704	0.1	1
ENSG00000169710	0.1	1
ENSG00000169714	0.1	1
ENSG00000169715	0.1	1
ENSG00000169717	0.1	1
ENSG00000169718	0.1	1
ENSG00000169727	0.1	1
ENSG00000169733	0.1	1
ENSG00000169738	0.1	1
ENSG00000169740	0.1	1
ENSG00000169744	0.1	1
ENSG00000169750	0.1	1
ENSG00000169752	0.1	1
ENSG00000169756	0.1	1
ENSG00000169758	0.1	1
ENSG00000169762	0.1	1
ENSG00000169764	0.1	1
ENSG00000169777	0.1	1
ENSG00000169783	0.1	1
ENSG00000169800	0.1	1
ENSG00000169813	0.1	1
ENSG00000169814	0.1	1
ENSG00000169826	0.1	1
ENSG00000169836	0.1	1
ENSG00000169840	0.1	1
ENSG00000169851	0.1	1
ENSG00000169856	0.1	1
ENSG00000169857	0.1	1
ENSG00000169860	0.1	1
ENSG00000169862	0.1	1
ENSG00000169871	0.1	1
ENSG00000169876	0.1	1
ENSG00000169877	0.1	1
ENSG00000169884	0.1	1
ENSG00000169885	0.1	1
ENSG00000169894	0.1	1
ENSG00000169895	0.1	1
ENSG00000169896	0.1	1
ENSG00000169900	0.1	1
ENSG00000169902	0.1	1
ENSG00000169903	0.1	1
ENSG00000169906	0.1	1
ENSG00000169914	0.1	1
ENSG00000169918	0.1	1
ENSG00000169919	0.1	1
ENSG00000169926	0.1	1
ENSG00000169946	0.1	1
ENSG00000169951	0.1	1
ENSG00000169953	0.1	1
ENSG00000169955	0.1	1
ENSG00000169957	0.1	1
ENSG00000169962	0.1	1
ENSG00000169964	0.1	1
ENSG00000169967	0.1	1
ENSG00000169972	0.1	1
ENSG00000169976	0.1	1
ENSG00000169981	0.1	1
ENSG00000169989	0.1	1
ENSG00000169991	0.1	1
ENSG00000169992	0.1	1
ENSG00000169994	0.1	1
ENSG00000170004	0.1	1
ENSG00000170011	0.1	1
ENSG00000170017	0.1	1
ENSG00000170035	0.1	1
ENSG00000170037	0.1	1
ENSG00000170043	0.1	1
ENSG00000170044	0.1	1
ENSG00000170049	0.1	1
ENSG00000170054	0.1	1
ENSG00000170074	0.1	1
ENSG00000170075	0.1	1
ENSG00000170085	0.1	1
ENSG00000170092	0.1	1
ENSG00000170099	0.1	1
ENSG00000170100	0.1	1
ENSG00000170113	0.1	1
ENSG00000170122	0.1	1
ENSG00000170128	0.1	1
ENSG00000170142	0.1	1
ENSG00000170144	0.1	1
ENSG00000170145	0.1	1
ENSG00000170153	0.1	1
ENSG00000170160	0.1	1
ENSG00000170166	0.1	1
ENSG00000170175	0.1	1
ENSG00000170178	0.1	1
ENSG00000170180	0.1	1
ENSG00000170185	0.1	1
ENSG00000170190	0.1	1
ENSG00000170209	0.1	1
ENSG00000170214	0.1	1
ENSG00000170231	0.1	1
ENSG00000170236	0.1	1
ENSG00000170242	0.1	1
ENSG00000170248	0.1	1
ENSG00000170255	0.1	1
ENSG00000170260	0.1	1
ENSG00000170262	0.1	1
ENSG00000170264	0.1	1
ENSG00000170265	0.1	1
ENSG00000170266	0.1	1
ENSG00000170271	0.1	1
ENSG00000170276	0.1	1
ENSG00000170289	0.1	1
ENSG00000170290	0.1	1
ENSG00000170291	0.1	1
ENSG00000170293	0.1	1
ENSG00000170296	0.1	1
ENSG00000170298	0.1	1
ENSG00000170310	0.1	1
ENSG00000170312	0.1	1
ENSG00000170322	0.1	1
ENSG00000170323	0.1	1
ENSG00000170324	0.1	1
ENSG00000170325	0.1	1
ENSG00000170340	0.1	1
ENSG00000170348	0.1	1
ENSG00000170367	0.1	1
ENSG00000170369	0.1	1
ENSG00000170370	0.1	1
ENSG00000170373	0.1	1
ENSG00000170374	0.1	1
ENSG00000170379	0.1	1
ENSG00000170382	0.1	1
ENSG00000170390	0.1	1
ENSG00000170396	0.1	1
ENSG00000170412	0.1	1
ENSG00000170417	0.1	1
ENSG00000170419	0.1	1
ENSG00000170421	0.1	1
ENSG00000170423	0.1	1
ENSG00000170425	0.1	1
ENSG00000170426	0.1	1
ENSG00000170430	0.1	1
ENSG00000170439	0.1	1
ENSG00000170442	0.1	1
ENSG00000170445	0.1	1
ENSG00000170454	0.1	1
ENSG00000170456	0.1	1
ENSG00000170458	0.1	1
ENSG00000170464	0.1	1
ENSG00000170465	0.1	1
ENSG00000170468	0.1	1
ENSG00000170469	0.1	1
ENSG00000170471	0.1	1
ENSG00000170476	0.1	1
ENSG00000170477	0.1	1
ENSG00000170482	0.1	1
ENSG00000170484	0.1	1
ENSG00000170485	0.1	1
ENSG00000170486	0.1	1
ENSG00000170500	0.1	1
ENSG00000170509	0.1	1
ENSG00000170515	0.1	1
ENSG00000170516	0.1	1
ENSG00000170523	0.1	1
ENSG00000170525	0.1	1
ENSG00000170537	0.1	1
ENSG00000170540	0.1	1
ENSG00000170542	0.1	1
ENSG00000170545	0.1	1
ENSG00000170549	0.1	1
ENSG00000170561	0.1	1
ENSG00000170571	0.1	1
ENSG00000170577	0.1	1
ENSG00000170579	0.1	1
ENSG00000170584	0.1	1
ENSG00000170604	0.1	1
ENSG00000170605	0.1	1
ENSG00000170608	0.1	1
ENSG00000170613	0.1	1
ENSG00000170615	0.1	1
ENSG00000170627	0.1	1
ENSG00000170631	0.1	1
ENSG00000170632	0.1	1
ENSG00000170633	0.1	1
ENSG00000170634	0.1	1
ENSG00000170653	0.1	1
ENSG00000170667	0.1	1
ENSG00000170677	0.1	1
ENSG00000170681	0.1	1
ENSG00000170683	0.1	1
ENSG00000170684	0.1	1
ENSG00000170689	0.1	1
ENSG00000170703	0.1	1
ENSG00000170734	0.1	1
ENSG00000170743	0.1	1
ENSG00000170745	0.1	1
ENSG00000170748	0.1	1
ENSG00000170759	0.1	1
ENSG00000170775	0.1	1
ENSG00000170777	0.1	1
ENSG00000170782	0.1	1
ENSG00000170786	0.1	1
ENSG00000170788	0.1	1
ENSG00000170790	0.1	1
ENSG00000170791	0.1	1
ENSG00000170801	0.1	1
ENSG00000170802	0.1	1
ENSG00000170807	0.1	1
ENSG00000170819	0.1	1
ENSG00000170820	0.1	1
ENSG00000170832	0.1	1
ENSG00000170835	0.1	1
ENSG00000170836	0.1	1
ENSG00000170837	0.1	1
ENSG00000170846	0.1	1
ENSG00000170848	0.1	1
ENSG00000170852	0.1	1
ENSG00000170855	0.1	1
ENSG00000170860	0.1	1
ENSG00000170873	0.1	1
ENSG00000170876	0.1	1
ENSG00000170881	0.1	1
ENSG00000170889	0.1	1
ENSG00000170890	0.1	1
ENSG00000170891	0.1	1
ENSG00000170892	0.1	1
ENSG00000170893	0.1	1
ENSG00000170899	0.1	1
ENSG00000170906	0.1	1
ENSG00000170909	0.1	1
ENSG00000170920	0.1	1
ENSG00000170921	0.1	1
ENSG00000170923	0.1	1
ENSG00000170925	0.1	1
ENSG00000170927	0.1	1
ENSG00000170929	0.1	1
ENSG00000170935	0.1	1
ENSG00000170948	0.1	1
ENSG00000170949	0.1	1
ENSG00000170950	0.1	1
ENSG00000170953	0.1	1
ENSG00000170954	0.1	1
ENSG00000170955	0.1	1
ENSG00000170956	0.1	1
ENSG00000170959	0.1	1
ENSG00000170962	0.1	1
ENSG00000170965	0.1	1
ENSG00000170967	0.1	1
ENSG00000170989	0.1	1
ENSG00000171004	0.1	1
ENSG00000171014	0.1	1
ENSG00000171016	0.1	1
ENSG00000171017	0.1	1
ENSG00000171033	0.1	1
ENSG00000171049	0.1	1
ENSG00000171051	0.1	1
ENSG00000171053	0.1	1
ENSG00000171054	0.1	1
ENSG00000171056	0.1	1
ENSG00000171060	0.1	1
ENSG00000171067	0.1	1
ENSG00000171094	0.1	1
ENSG00000171097	0.1	1
ENSG00000171102	0.1	1
ENSG00000171103	0.1	1
ENSG00000171109	0.1	1
ENSG00000171115	0.1	1
ENSG00000171116	0.1	1
ENSG00000171119	0.1	1
ENSG00000171121	0.1	1
ENSG00000171124	0.1	1
ENSG00000171126	0.1	1
ENSG00000171130	0.1	1
ENSG00000171133	0.1	1
ENSG00000171135	0.1	1
ENSG00000171136	0.1	1
ENSG00000171148	0.1	1
ENSG00000171150	0.1	1
ENSG00000171155	0.1	1
ENSG00000171159	0.1	1
ENSG00000171161	0.1	1
ENSG00000171163	0.1	1
ENSG00000171174	0.1	1
ENSG00000171180	0.1	1
ENSG00000171189	0.1	1
ENSG00000171195	0.1	1
ENSG00000171199	0.1	1
ENSG00000171201	0.1	1
ENSG00000171202	0.1	1
ENSG00000171204	0.1	1
ENSG00000171206	0.1	1
ENSG00000171208	0.1	1
ENSG00000171209	0.1	1
ENSG00000171217	0.1	1
ENSG00000171219	0.1	1
ENSG00000171222	0.1	1
ENSG00000171223	0.1	1
ENSG00000171224	0.1	1
ENSG00000171227	0.1	1
ENSG00000171234	0.1	1
ENSG00000171236	0.1	1
ENSG00000171241	0.1	1
ENSG00000171243	0.1	1
ENSG00000171246	0.1	1
ENSG00000171262	0.1	1
ENSG00000171291	0.1	1
ENSG00000171295	0.1	1
ENSG00000171298	0.1	1
ENSG00000171302	0.1	1
ENSG00000171303	0.1	1
ENSG00000171307	0.1	1
ENSG00000171310	0.1	1
ENSG00000171311	0.1	1
ENSG00000171314	0.1	1
ENSG00000171316	0.1	1
ENSG00000171320	0.1	1
ENSG00000171345	0.1	1
ENSG00000171346	0.1	1
ENSG00000171357	0.1	1
ENSG00000171360	0.1	1
ENSG00000171365	0.1	1
ENSG00000171368	0.1	1
ENSG00000171385	0.1	1
ENSG00000171388	0.1	1
ENSG00000171396	0.1	1
ENSG00000171401	0.1	1
ENSG00000171402	0.1	1
ENSG00000171403	0.1	1
ENSG00000171421	0.1	1
ENSG00000171425	0.1	1
ENSG00000171428	0.1	1
ENSG00000171431	0.1	1
ENSG00000171435	0.1	1
ENSG00000171443	0.1	1
ENSG00000171444	0.1	1
ENSG00000171446	0.1	1
ENSG00000171448	0.1	1
ENSG00000171450	0.1	1
ENSG00000171453	0.1	1
ENSG00000171456	0.1	1
ENSG00000171459	0.1	1
ENSG00000171462	0.1	1
ENSG00000171466	0.1	1
ENSG00000171467	0.1	1
ENSG00000171469	0.1	1
ENSG00000171475	0.1	1
ENSG00000171478	0.1	1
ENSG00000171481	0.1	1
ENSG00000171487	0.1	1
ENSG00000171488	0.1	1
ENSG00000171489	0.1	1
ENSG00000171490	0.1	1
ENSG00000171492	0.1	1
ENSG00000171495	0.1	1
ENSG00000171496	0.1	1
ENSG00000171501	0.1	1
ENSG00000171502	0.1	1
ENSG00000171503	0.1	1
ENSG00000171505	0.1	1
ENSG00000171509	0.1	1
ENSG00000171517	0.1	1
ENSG00000171522	0.1	1
ENSG00000171530	0.1	1
ENSG00000171532	0.1	1
ENSG00000171533	0.1	1
ENSG00000171540	0.1	1
ENSG00000171551	0.1	1
ENSG00000171552	0.1	1
ENSG00000171557	0.1	1
ENSG00000171560	0.1	1
ENSG00000171561	0.1	1
ENSG00000171564	0.1	1
ENSG00000171566	0.1	1
ENSG00000171570	0.1	1
ENSG00000171574	0.1	1
ENSG00000171587	0.1	1
ENSG00000171595	0.1	1
ENSG00000171596	0.1	1
ENSG00000171603	0.1	1
ENSG00000171606	0.1	1
ENSG00000171611	0.1	1
ENSG00000171612	0.1	1
ENSG00000171617	0.1	1
ENSG00000171621	0.1	1
ENSG00000171631	0.1	1
ENSG00000171634	0.1	1
ENSG00000171643	0.1	1
ENSG00000171649	0.1	1
ENSG00000171657	0.1	1
ENSG00000171659	0.1	1
ENSG00000171680	0.1	1
ENSG00000171681	0.1	1
ENSG00000171695	0.1	1
ENSG00000171700	0.1	1
ENSG00000171703	0.1	1
ENSG00000171711	0.1	1
ENSG00000171714	0.1	1
ENSG00000171720	0.1	1
ENSG00000171722	0.1	1
ENSG00000171724	0.1	1
ENSG00000171729	0.1	1
ENSG00000171735	0.1	1
ENSG00000171747	0.1	1
ENSG00000171757	0.1	1
ENSG00000171759	0.1	1
ENSG00000171763	0.1	1
ENSG00000171766	0.1	1
ENSG00000171772	0.1	1
ENSG00000171773	0.1	1
ENSG00000171777	0.1	1
ENSG00000171790	0.1	1
ENSG00000171791	0.1	1
ENSG00000171793	0.1	1
ENSG00000171794	0.1	1
ENSG00000171798	0.1	1
ENSG00000171804	0.1	1
ENSG00000171806	0.1	1
ENSG00000171811	0.1	1
ENSG00000171812	0.1	1
ENSG00000171813	0.1	1
ENSG00000171815	0.1	1
ENSG00000171817	0.1	1
ENSG00000171819	0.1	1
ENSG00000171824	0.1	1
ENSG00000171827	0.1	1
ENSG00000171840	0.1	1
ENSG00000171843	0.1	1
ENSG00000171847	0.1	1
ENSG00000171848	0.1	1
ENSG00000171855	0.1	1
ENSG00000171858	0.1	1
ENSG00000171860	0.1	1
ENSG00000171861	0.1	1
ENSG00000171862	0.1	1
ENSG00000171863	0.1	1
ENSG00000171864	0.1	1
ENSG00000171865	0.1	1
ENSG00000171872	0.1	1
ENSG00000171873	0.1	1
ENSG00000171885	0.1	1
ENSG00000171903	0.1	1
ENSG00000171914	0.1	1
ENSG00000171916	0.1	1
ENSG00000171928	0.1	1
ENSG00000171936	0.1	1
ENSG00000171942	0.1	1
ENSG00000171943	0.1	1
ENSG00000171944	0.1	1
ENSG00000171951	0.1	1
ENSG00000171953	0.1	1
ENSG00000171954	0.1	1
ENSG00000171956	0.1	1
ENSG00000171960	0.1	1
ENSG00000171962	0.1	1
ENSG00000171984	0.1	1
ENSG00000171988	0.1	1
ENSG00000171989	0.1	1
ENSG00000171992	0.1	1
ENSG00000172000	0.1	1
ENSG00000172005	0.1	1
ENSG00000172007	0.1	1
ENSG00000172009	0.1	1
ENSG00000172016	0.1	1
ENSG00000172020	0.1	1
ENSG00000172023	0.1	1
ENSG00000172031	0.1	1
ENSG00000172037	0.1	1
ENSG00000172046	0.1	1
ENSG00000172053	0.1	1
ENSG00000172057	0.1	1
ENSG00000172058	0.1	1
ENSG00000172061	0.1	1
ENSG00000172062	0.1	1
ENSG00000172071	0.1	1
ENSG00000172073	0.1	1
ENSG00000172081	0.1	1
ENSG00000172086	0.1	1
ENSG00000172113	0.1	1
ENSG00000172115	0.1	1
ENSG00000172116	0.1	1
ENSG00000172123	0.1	1
ENSG00000172137	0.1	1
ENSG00000172139	0.1	1
ENSG00000172146	0.1	1
ENSG00000172150	0.1	1
ENSG00000172154	0.1	1
ENSG00000172155	0.1	1
ENSG00000172156	0.1	1
ENSG00000172159	0.1	1
ENSG00000172167	0.1	1
ENSG00000172171	0.1	1
ENSG00000172172	0.1	1
ENSG00000172175	0.1	1
ENSG00000172179	0.1	1
ENSG00000172183	0.1	1
ENSG00000172188	0.1	1
ENSG00000172197	0.1	1
ENSG00000172199	0.1	1
ENSG00000172201	0.1	1
ENSG00000172208	0.1	1
ENSG00000172209	0.1	1
ENSG00000172215	0.1	1
ENSG00000172232	0.1	1
ENSG00000172236	0.1	1
ENSG00000172238	0.1	1
ENSG00000172239	0.1	1
ENSG00000172243	0.1	1
ENSG00000172247	0.1	1
ENSG00000172262	0.1	1
ENSG00000172264	0.1	1
ENSG00000172269	0.1	1
ENSG00000172270	0.1	1
ENSG00000172273	0.1	1
ENSG00000172288	0.1	1
ENSG00000172289	0.1	1
ENSG00000172301	0.1	1
ENSG00000172315	0.1	1
ENSG00000172318	0.1	1
ENSG00000172320	0.1	1
ENSG00000172322	0.1	1
ENSG00000172324	0.1	1
ENSG00000172331	0.1	1
ENSG00000172336	0.1	1
ENSG00000172345	0.1	1
ENSG00000172346	0.1	1
ENSG00000172349	0.1	1
ENSG00000172350	0.1	1
ENSG00000172352	0.1	1
ENSG00000172354	0.1	1
ENSG00000172362	0.1	1
ENSG00000172365	0.1	1
ENSG00000172366	0.1	1
ENSG00000172367	0.1	1
ENSG00000172375	0.1	1
ENSG00000172377	0.1	1
ENSG00000172380	0.1	1
ENSG00000172382	0.1	1
ENSG00000172399	0.1	1
ENSG00000172403	0.1	1
ENSG00000172404	0.1	1
ENSG00000172409	0.1	1
ENSG00000172410	0.1	1
ENSG00000172421	0.1	1
ENSG00000172425	0.1	1
ENSG00000172457	0.1	1
ENSG00000172458	0.1	1
ENSG00000172459	0.1	1
ENSG00000172461	0.1	1
ENSG00000172464	0.1	1
ENSG00000172465	0.1	1
ENSG00000172466	0.1	1
ENSG00000172468	0.1	1
ENSG00000172469	0.1	1
ENSG00000172476	0.1	1
ENSG00000172482	0.1	1
ENSG00000172487	0.1	1
ENSG00000172489	0.1	1
ENSG00000172493	0.1	1
ENSG00000172497	0.1	1
ENSG00000172500	0.1	1
ENSG00000172508	0.1	1
ENSG00000172519	0.1	1
ENSG00000172524	0.1	1
ENSG00000172531	0.1	1
ENSG00000172534	0.1	1
ENSG00000172538	0.1	1
ENSG00000172543	0.1	1
ENSG00000172548	0.1	1
ENSG00000172551	0.1	1
ENSG00000172554	0.1	1
ENSG00000172568	0.1	1
ENSG00000172575	0.1	1
ENSG00000172578	0.1	1
ENSG00000172586	0.1	1
ENSG00000172590	0.1	1
ENSG00000172594	0.1	1
ENSG00000172602	0.1	1
ENSG00000172613	0.1	1
ENSG00000172638	0.1	1
ENSG00000172640	0.1	1
ENSG00000172650	0.1	1
ENSG00000172661	0.1	1
ENSG00000172663	0.1	1
ENSG00000172667	0.1	1
ENSG00000172671	0.1	1
ENSG00000172673	0.1	1
ENSG00000172680	0.1	1
ENSG00000172687	0.1	1
ENSG00000172689	0.1	1
ENSG00000172716	0.1	1
ENSG00000172717	0.1	1
ENSG00000172724	0.1	1
ENSG00000172725	0.1	1
ENSG00000172728	0.1	1
ENSG00000172732	0.1	1
ENSG00000172742	0.1	1
ENSG00000172748	0.1	1
ENSG00000172752	0.1	1
ENSG00000172766	0.1	1
ENSG00000172769	0.1	1
ENSG00000172772	0.1	1
ENSG00000172775	0.1	1
ENSG00000172780	0.1	1
ENSG00000172782	0.1	1
ENSG00000172785	0.1	1
ENSG00000172789	0.1	1
ENSG00000172794	0.1	1
ENSG00000172795	0.1	1
ENSG00000172803	0.1	1
ENSG00000172809	0.1	1
ENSG00000172817	0.1	1
ENSG00000172818	0.1	1
ENSG00000172819	0.1	1
ENSG00000172824	0.1	1
ENSG00000172828	0.1	1
ENSG00000172830	0.1	1
ENSG00000172840	0.1	1
ENSG00000172845	0.1	1
ENSG00000172850	0.1	1
ENSG00000172867	0.1	1
ENSG00000172869	0.1	1
ENSG00000172878	0.1	1
ENSG00000172889	0.1	1
ENSG00000172893	0.1	1
ENSG00000172901	0.1	1
ENSG00000172932	0.1	1
ENSG00000172935	0.1	1
ENSG00000172936	0.1	1
ENSG00000172938	0.1	1
ENSG00000172939	0.1	1
ENSG00000172940	0.1	1
ENSG00000172954	0.1	1
ENSG00000172955	0.1	1
ENSG00000172967	0.1	1
ENSG00000172969	0.1	1
ENSG00000172977	0.1	1
ENSG00000172986	0.1	1
ENSG00000172987	0.1	1
ENSG00000172992	0.1	1
ENSG00000172995	0.1	1
ENSG00000173011	0.1	1
ENSG00000173013	0.1	1
ENSG00000173039	0.1	1
ENSG00000173040	0.1	1
ENSG00000173041	0.1	1
ENSG00000173064	0.1	1
ENSG00000173065	0.1	1
ENSG00000173068	0.1	1
ENSG00000173080	0.1	1
